,tweets,likes,time,sentiment,confidence
502,"Seems #coronavirus medicine found or what â“
#Nifty up â¬† 1000 points from bottom
What a time to be alive  !!!!!",0,Fri Mar 13 05:27:32 +0000 2020,POSITIVE,0.9938023090362549
503,"When you see corona virus
ðŸ‘€ðŸ‘ï¸ðŸ‘€ðŸ‘ï¸ðŸ‘€ðŸ‘ï¸ðŸ‘€ðŸ‘ï¸ðŸ‘€ðŸ‘ï¸ 
#Corona #CoronaVirusUpdate #coronavirus #banipl #Niftyâ€¦ https://t.co/Lh4Vlv00AF",3,Fri Mar 13 05:21:38 +0000 2020,NEGATIVE,0.9818861484527588
504,"Friday the 13th, Things are falling apart #BlackFriday #Covid_19 #Sensex",2,Fri Mar 13 04:59:48 +0000 2020,NEGATIVE,0.9983678460121155
505,"Friday The 13th For Indian Stock Market.

#Sensex
#Nifty
#CoronaVirus
#BlackFriday",0,Fri Mar 13 04:52:41 +0000 2020,POSITIVE,0.7956346869468689
506,@OfficeOfKNath MP govt likely to postpone over #CoronaOutbreak ?@ndtvindia @ndtv @shailendranrb @AunindyoCâ€¦ https://t.co/ip3CCYyEHd,0,Fri Mar 13 04:28:24 +0000 2020,NEGATIVE,0.9172975420951843
507,"Trading Halted For 45 Minutes, Sensex Down 3,091 Points; Nifty below 9,000

https://t.co/jO3yO1WxMq

Shared via NDTâ€¦ https://t.co/M4ozc4ZOKS",0,Fri Mar 13 04:18:57 +0000 2020,NEGATIVE,0.9992770552635193
508,@deepakshenoy Even pharma stocks crashing - Abbott India down 1k per day on two consecutive days. I'd have thoughtâ€¦ https://t.co/2wpVyJ6zPV,1,Fri Mar 13 04:10:57 +0000 2020,NEGATIVE,0.9968687891960144
509,"Nifty hits lower circuit, trading halted for 45 minutes. Time for action? https://t.co/ez1aXThjf9",0,Fri Mar 13 03:58:36 +0000 2020,NEGATIVE,0.9914747476577759
510,"Pandemic at Dalal Street! Trading halted
#Covid_19 #nifty https://t.co/oud4hk9Ydl",0,Fri Mar 13 03:57:09 +0000 2020,NEGATIVE,0.6340270042419434
511,Bloodbath is an understatement. #nifty #sensex #coronavirus,0,Fri Mar 13 03:55:40 +0000 2020,POSITIVE,0.8986424207687378
512,Remember that stuff about the new decade and the â€œRoaring 20sâ€ comparisons.... Seems all like this now. #NoFlappersâ€¦ https://t.co/84qTZk329G,1,Fri Mar 13 02:57:36 +0000 2020,POSITIVE,0.6178931593894958
513,US stocks recorded their worst day since 1987 Thursday as worries about the coronavirus pandemic mounted. That offiâ€¦ https://t.co/neGdr0Shji,3,Fri Mar 13 02:26:59 +0000 2020,NEGATIVE,0.999991774559021
514,7 Big Pharma Companies Trump Asked to Fight the Coronavirus Outbreak @themotleyfool #stocks $GILD $MRNA $PFE $JNJâ€¦ https://t.co/DkJmSXKlNt,1,Fri Mar 13 02:03:17 +0000 2020,NEGATIVE,0.6501140594482422
515,"The current situation of the #StockMarket due to #coronavirus #COVID19 #novelcoronavirus2019 
@alphaaffairsf2fâ€¦ https://t.co/UYINUCliH7",10,Fri Mar 13 01:06:30 +0000 2020,NEGATIVE,0.9781558513641357
516,Only one thing is up and common in the world markets that's the Volatility Index. It's gauging the fear in the markâ€¦ https://t.co/s39TVoE6ex,0,Thu Mar 12 17:41:13 +0000 2020,NEGATIVE,0.8093032836914062
517,"#Sensex #Nifty50 #MSCI 

The S&amp;P BSE Sensex And NSE Nifty 50 Indexes Crashed On Thursday Mirroring Losses In Globalâ€¦ https://t.co/L1tVB8YezO",0,Thu Mar 12 16:47:15 +0000 2020,NEGATIVE,0.9996063113212585
518,"Thailand, Philippines, Indonesia hit lower circuit today. US hit lower circuit.  France down more than 10%. #Niftyâ€¦ https://t.co/krOkNFLCOQ",1,Thu Mar 12 15:17:20 +0000 2020,NEGATIVE,0.9968904852867126
519,"#CoronavirusPandemic 
#CoronaVirusUpdate 
#fakefeminism 
#CoronaOutbreak 
#COVID19 
#coronavirus 
#Corona 
#Indiaâ€¦ https://t.co/wUAvnGACIs",2,Thu Mar 12 15:12:28 +0000 2020,NEGATIVE,0.9627742767333984
520,"Rahul Gandhi is heading towards parliament gate no 12 for Address 
Media on
#Sensex tank today
#Coronavirus panic https://t.co/aLaFZF6VhZ",4,Thu Mar 12 13:54:18 +0000 2020,NEGATIVE,0.9994843006134033
521,"Blue Murder: Sensex crashes 2,919 points; Nifty ends below 9,600: Key points on the worst single-day fallâ€¦ https://t.co/Lg7CZ9Flhq",1,Thu Mar 12 13:49:52 +0000 2020,NEGATIVE,0.9998863935470581
522,"If PM gets time from toppling elected govt, should speak on coronavirus, sensex crash: Priyanka Gandhiâ€¦ https://t.co/qfPLU5v15r",0,Thu Mar 12 10:22:59 +0000 2020,NEGATIVE,0.9989731311798096
523,"2 biggest patients have died from coronavirus...

NIFTY
&amp;
SENSEX..

RIPðŸ˜‘ðŸ˜„ðŸ˜„",0,Thu Mar 12 10:08:34 +0000 2020,NEGATIVE,0.9902691841125488
524,"Different state of investors

Sensex at:

40,000: Buying Opportunity

38,000: Buy more

36,000: Buy further more.â€¦ https://t.co/LEQ3KGtLVR",123,Thu Mar 12 10:00:29 +0000 2020,NEGATIVE,0.7912863492965698
525,#Sensex Real Greed:when markets run way ahead of fundamentals-Real Fear:when markets plunge beyond recession anticiâ€¦ https://t.co/kaJd9JAESf,1,Thu Mar 12 09:46:21 +0000 2020,NEGATIVE,0.9405950903892517
526,"Coronavirus scare, rains all around, Sensex down by ~3000 unprecedented points. 

It is going to get better from heâ€¦ https://t.co/AiJTxisWWS",1,Thu Mar 12 09:22:03 +0000 2020,NEGATIVE,0.9996592998504639
527,"What India should be focusing on
ðŸ”¸Coronavirus
ðŸ”¸Rehabilitation work in Delhi
ðŸ”¸Yes Bank collapse
ðŸ”¸Crashing Sensex, Ecâ€¦ https://t.co/GPrvNAl0Lw",1,Thu Mar 12 09:14:46 +0000 2020,NEGATIVE,0.7980709671974182
528,"BREAKING | Sensex plummets 1,821 points to 33,876 in opening session, Nifty sinks below 10,000 amid coronavirus feaâ€¦ https://t.co/QpWInakpV7",0,Thu Mar 12 08:56:44 +0000 2020,NEGATIVE,0.9997957348823547
529,"BREAKING | Sensex drops over 2,100 points amid coronavirus fears, investor wealth worth over Rs 8 lakh crore wipedâ€¦ https://t.co/f4I6SUX3wG",0,Thu Mar 12 08:55:57 +0000 2020,NEGATIVE,0.998870313167572
530,"ðŸ”¹#Rupee at a low of Rs 74.4.
ðŸ”¹#Sensex has crashed by 2700 points and caused a loss of 11 lakh crore.
ðŸ”¹Global crudeâ€¦ https://t.co/EIIzrpagLq",5,Thu Mar 12 08:20:13 +0000 2020,NEGATIVE,0.9999921321868896
531,"Bloodbath continues on the #StockMarket amidst #coronavirus epidemic across the world. 

Indeed bad time for the buâ€¦ https://t.co/Yiz4WxH3MX",2,Thu Mar 12 08:03:28 +0000 2020,NEGATIVE,0.9989461302757263
532,"Bulls of #Sensex quarantined as #StockMarket plagued by #CoronaVirus 

#CoronavirusPandemic",1,Thu Mar 12 07:46:11 +0000 2020,NEGATIVE,0.9999152421951294
533,"Bomb ðŸ˜¢ Coronavirus live: Sensex plummets 2,600 points; Nifty slips below 9,700
 https://t.co/Fxq384e0ur
#COVID2019â€¦ https://t.co/AafU1c0GUF",1,Thu Mar 12 06:45:06 +0000 2020,NEGATIVE,0.9989644289016724
534,"#Sensex crashes over 2500 points
#Nifty does below 9700
#Rupee falls by 82 paise against US dollarâ€¦ https://t.co/o3RcfhPvIf",0,Thu Mar 12 06:44:07 +0000 2020,NEGATIVE,0.9999551773071289
535,"Sensex Drops Over 2,700 Points, Nifty Below 9,700 In Biggest Crash Ever

https://t.co/qLgzMHeqvz

Shared via NDTV Nâ€¦ https://t.co/bvcxlCzbXW",4,Thu Mar 12 06:25:25 +0000 2020,NEGATIVE,0.99970942735672
536,Bloodbath!! #nifty #sensex #coronavirus,0,Thu Mar 12 05:38:52 +0000 2020,POSITIVE,0.9994989633560181
537,"Breaking: #Sensex falls 2700 points, #Nifty below 9700 as coronavirus declared pandemic...
#StockMarket",0,Thu Mar 12 05:36:25 +0000 2020,NEGATIVE,0.9999532699584961
538,"Nifty Below 10,000, Hits Over 2-Year Low As Virus Spooks Global Markets: 10 Things To Know

https://t.co/HJ2akmEhKLâ€¦ https://t.co/E1JnbSc4QJ",0,Thu Mar 12 05:34:21 +0000 2020,NEGATIVE,0.7044605016708374
539,"Nifty Below 10,000, Hits Over 2-Year Low As Virus Spooks Global Markets: 10 Things To Know

https://t.co/HJ2akmEhKLâ€¦ https://t.co/1uZu37PyfK",0,Thu Mar 12 05:30:41 +0000 2020,NEGATIVE,0.7701221108436584
540,"After WHO declares #Coronavirus outbreak as pandemic, sensex down by 1900 points and within first 60 seconds, invesâ€¦ https://t.co/2fO1I9JEXp",0,Thu Mar 12 05:12:52 +0000 2020,NEGATIVE,0.9996727705001831
541,"Market bleeds amid Coronavirus fears, Nifty down by nearly 500 points within 30 minutes of trade on Thursday.",7,Thu Mar 12 04:10:25 +0000 2020,NEGATIVE,0.9996716976165771
542,"Till #China #SouthKorea , no action. When USA and Europe grappling #WHO WAKES UP! https://t.co/r3YZ73ZqRc via @nationalpost",0,Thu Mar 12 04:03:46 +0000 2020,NEGATIVE,0.9966450333595276
543,"Corona hits the global market tremendously. 

#globalmarket #coronavirus #stockmarket

Check out this video.

https://t.co/NV0qy29qsE",1,Thu Mar 12 03:43:43 +0000 2020,POSITIVE,0.9958587288856506
544,@Mitesh_Engr Coronavirus impact no body knows so it's worst than 2008  any level will come on nifty any level we caâ€¦ https://t.co/obXeAVU2mw,2,Thu Mar 12 02:57:18 +0000 2020,NEGATIVE,0.9999953508377075
545,@shahid_siddiqui Across the globe markets fell today.. sensex was not alone.. heard of #coronavirus and the havoc iâ€¦ https://t.co/HmmAagCEjh,0,Mon Mar 09 20:05:21 +0000 2020,NEGATIVE,0.9969844222068787
546,"1. Global Stock Markets Tumbling
2. Oil Prices fall to a record low
3. Coronavirus death toll rising
4. Fear in sloâ€¦ https://t.co/nEV5dhfaOd",0,Mon Mar 09 14:07:19 +0000 2020,NEGATIVE,0.9908487796783447
547,#marketcrash #coronavirus @AnilSinghvi_ #Nifty US Market freeze on lower circuit for next #15min @SquawkCNBC @CNBC_Awaaz,0,Mon Mar 09 13:38:12 +0000 2020,NEGATIVE,0.9448298811912537
548,"Sensex Crashes 1,942 Points On Rampaging Coronavirus, Plunging Oil https://t.co/t48fChWkGq",0,Mon Mar 09 13:23:26 +0000 2020,NEGATIVE,0.9997054934501648
549,"Sensex nosedives over 1,900 points amid coronavirus fears : The Tribune India https://t.co/LoiQ7gECVu",0,Mon Mar 09 12:02:47 +0000 2020,NEGATIVE,0.9379644393920898
550,"Kya se kya ho gayaðŸ˜­
#sensex
#banknifty
#coronavirus
Sensex in a free fall as virus fears grip global markets; brokeâ€¦ https://t.co/rWapgOJaG4",0,Mon Mar 09 11:55:59 +0000 2020,NEGATIVE,0.9999574422836304
551,The benchmark equity indices on the BSE and the National Stock Exchange (NSE) tanked around 5 per cent lower on Monâ€¦ https://t.co/hZGZCkurSo,21,Mon Mar 09 11:29:01 +0000 2020,NEGATIVE,0.960446834564209
552,"According to Bhakts
Not Modi Government, but Coronavirus is Responsible for Sensex Crash and Low Performer Indian Rupee.

#Rupee #Sensex",0,Mon Mar 09 09:16:42 +0000 2020,NEGATIVE,0.999769389629364
553,"Share Markets Live Updates: Sensex cracks over 2,000 points, Nifty slips below 10,400 https://t.co/kdh49KNLcx via @IndianExpress",0,Mon Mar 09 08:09:34 +0000 2020,NEGATIVE,0.999745786190033
554,"#CoronavirusOutbreak 
Stock markets fell sharply with #Sensex tanking over 2,200 points amid a global selloff on coâ€¦ https://t.co/RExj56Nu1j",0,Mon Mar 09 08:06:42 +0000 2020,NEGATIVE,0.9959625601768494
555,"Asian Stocks Plunge On Coronavirus Fears; Free-Fall In Oil Prices - NDTV https://t.co/R9pGtfUd2E
By mid-morning, thâ€¦ https://t.co/hit2UzOAFP",0,Mon Mar 09 03:06:53 +0000 2020,NEGATIVE,0.9936880469322205
556,"What a start of Day
Crude -22%
Dow Future -4.12%
SGX Nifty Deep Red

#coronavirus 
#NorthKoria 
#StallionNewsâ€¦ https://t.co/HN0w7KGl0H",3,Mon Mar 09 01:34:52 +0000 2020,POSITIVE,0.7606167793273926
557,"Remember: If GOLD starts falling in couple of days.

Thatâ€™s your bottom.

It implies, people are done with sellingâ€¦ https://t.co/sGzXeyAa8x",3,Sun Mar 08 16:35:43 +0000 2020,NEGATIVE,0.9998140931129456
558,"FEAR is now into markets

VIX has broken 2008 record

U.S. 0% yield coming

Talk of Gold and Crypto at max

NIFTY tâ€¦ https://t.co/cNnMIzw43v",19,Sun Mar 08 16:26:58 +0000 2020,NEGATIVE,0.8608558177947998
559,"""The best judge of the management of the economy is the market, not the FM nor any ex-FM nor any newspaper. Even alâ€¦ https://t.co/vYjBoXjSnM",2,Sat Mar 07 10:50:52 +0000 2020,NEGATIVE,0.8787673115730286
560,"While administration's says don't panic we're all prepared to deal with #coronavirus ,but I  wasn't even able to buâ€¦ https://t.co/4TpZPv5o58",9,Fri Mar 06 19:35:19 +0000 2020,NEGATIVE,0.9998828172683716
561,Sensex crashes over 1400 points on back on negative sentiment due to coronavirus. #OpeningBell,4,Fri Mar 06 04:24:25 +0000 2020,NEGATIVE,0.8785423636436462
562,"Sensex plunges over 1,450 points, Nifty slides below 10,850 tracking global market peers amid coronavirus scareâ€¦ https://t.co/J9qe3NvWkw",0,Fri Mar 06 04:09:41 +0000 2020,POSITIVE,0.5324516892433167
563,"Sensex plunges over 1,450 points, Nifty slides below 10,850 tracking global markets amid coronavirus scare #Sensex #Nifty #MarketUpdates",0,Fri Mar 06 04:09:18 +0000 2020,POSITIVE,0.7504885196685791
564,"It will be Black Friday... ðŸ“‰
Sgx -400, Dow future - 250, all asian indices negative 
#YesBank #coronavirusâ€¦ https://t.co/bLo6xDl58t",0,Fri Mar 06 03:07:00 +0000 2020,NEGATIVE,0.9995511174201965
565,"The absolute common refrain among traders in Delhi's wholesale and retail markets is there's no demand, with or witâ€¦ https://t.co/aclwdwbter",0,Thu Mar 05 09:29:30 +0000 2020,NEGATIVE,0.8869741559028625
566,"Will stocks decline in the coming days, weeks and months? This is the wrong question to ask . . . 
primarily becausâ€¦ https://t.co/Ed62SXWTjh",2,Thu Mar 05 03:55:25 +0000 2020,NEGATIVE,0.9993199110031128
567,"#CoronaVirus outbreak in india , US Fed rate cut and #RelianceInfra  default is dragging Bank nifty down. All banksâ€¦ https://t.co/EpzJNSke5J",1,Wed Mar 04 09:08:51 +0000 2020,NEGATIVE,0.9992376565933228
568,Past is never a good predictor of the future (when it comes to stock markets especially) but then 1 from the statisâ€¦ https://t.co/cxOI2vXQIJ,0,Wed Mar 04 04:53:36 +0000 2020,NEGATIVE,0.9963185787200928
569,"CORONAVIRUS &gt; RATE CUT

Dow fell 786 pts despite rate cut overnight!

Bad news for Indian markets!

""The virus is aâ€¦ https://t.co/KErd9gsqCJ",0,Tue Mar 03 22:30:29 +0000 2020,NEGATIVE,0.9998903274536133
570,#coronavirus entered in our country now please be safe guys ...please take care your self ..#komalsecurities #nseâ€¦ https://t.co/7fowI4IFLo,2,Mon Mar 02 12:43:39 +0000 2020,NEGATIVE,0.9973570108413696
571,"Market Live: Sensex falls 500 pts from day's high as Delhi, Telangana see fresh coronavirus cases @moneycontrolcom https://t.co/PgBiL5wgF7",0,Mon Mar 02 12:28:09 +0000 2020,NEGATIVE,0.9987319111824036
572,What a volatile session #Coronavirus scare makes #Sensex swing  over 1300 points https://t.co/FZNOkYPy3r,11,Mon Mar 02 10:51:04 +0000 2020,POSITIVE,0.751915454864502
573,"Market Live: Sensex falls 500 pts from day's high as Delhi, Telangana see fresh coronavirus cases @moneycontrolcom https://t.co/PgBiL5NS3H",0,Mon Mar 02 09:44:56 +0000 2020,NEGATIVE,0.9990136623382568
574,Instant negative in #sensex thanks to #coronavirus India update..??!!,0,Mon Mar 02 09:39:02 +0000 2020,NEGATIVE,0.9999860525131226
575,"For now...Yes.. Dow is holding the level as expected based on the chart analysis.ðŸ’ª
@AshishZBiz #Nifty #nifty50â€¦ https://t.co/tVojj1S7MN",1,Mon Mar 02 03:31:24 +0000 2020,POSITIVE,0.9944816827774048
576,Auto stocks shine of last six month going to in vain...very soon but stick with quality always...#komalsecuritiesâ€¦ https://t.co/zRRDXpVy8h,1,Sun Mar 01 16:57:08 +0000 2020,NEGATIVE,0.9999030828475952
577,Former Biogen CEO to Become Biotech's New Coronavirus Czar @themotleyfool #stocks $BIIB $VIR https://t.co/jq2ChxsiZL,0,Sun Mar 01 05:20:40 +0000 2020,POSITIVE,0.7665205597877502
578,"View the stock market top losers data in the duration of 1 week
:
:
:
:
:
:
#stockmarketindia #intradayâ€¦ https://t.co/av3r4BfdBr",36,Sun Mar 01 03:03:57 +0000 2020,NEGATIVE,0.9996547698974609
579,Basically Indian #StockMarket was overvalued it needed some kind of bad news in order to correct itself andâ€¦ https://t.co/2eAAy7xsLK,5,Sat Feb 29 18:26:47 +0000 2020,NEGATIVE,0.999971866607666
580,Negative on negatives .It will drag market down very soon....#komalsecurities #nse #bse #sensex #nifty #sipâ€¦ https://t.co/7QqYtKROaN,2,Sat Feb 29 17:37:41 +0000 2020,NEGATIVE,0.9998621940612793
581,S&amp;P 500 lost market value equivalent to GDP of India.... ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸#value #Sensex #StockMarket #NASDAQâ€¦ https://t.co/2Tmg7VbQbG,1,Sat Feb 29 15:04:17 +0000 2020,NEGATIVE,0.9998606443405151
582,"Nifty: Market crash is valuation play, coronavirus just the scapegoat - The Economic Times https://t.co/50yN1t9x2I",0,Sat Feb 29 14:38:42 +0000 2020,POSITIVE,0.8046904802322388
583,Indian markets dropped 3% on Friday amid a global sell-off in equities due to the economic uncertainty triggered byâ€¦ https://t.co/019PSJz2jO,7,Sat Feb 29 14:04:17 +0000 2020,NEGATIVE,0.9925137162208557
584,"FYI #coronavirus badly impacted more than our estimates.
#komalsecurities #nse #bse #sensex #nifty #sipâ€¦ https://t.co/Wguu8oFYAO",2,Sat Feb 29 11:07:08 +0000 2020,NEGATIVE,0.9999785423278809
585,"There are only two serious #coronavirus patients in #India . 
Those are #Sensex &amp; #Nifty .",0,Sat Feb 29 03:48:10 +0000 2020,POSITIVE,0.9809911251068115
586,"Stock markets dive as fears over the impact of the #coronavirus
#stockmarketindia #stockmarketeducation #intradayâ€¦ https://t.co/kF4Zmq1z6X",24,Sat Feb 29 02:32:17 +0000 2020,NEGATIVE,0.9979676604270935
587,Why sell stocks on Coronavirus scare? If it becomes pandemic you wonâ€™t need money and if it doesnâ€™t you better buy while this sale goes on.,0,Sat Feb 29 00:55:41 +0000 2020,NEGATIVE,0.9995218515396118
588,"#coronavirus impact on stock market, Stay-at-home stocks buzzing/holding-on @Nasdaq @DowJones @Disney @CBS @Apple @Cisco @CNBCPrimeTV",1,Fri Feb 28 18:06:12 +0000 2020,NEGATIVE,0.9616158604621887
589,"Never ever seen such historic #penicdemic day in my life. 
Everything is falling today. 
Whether it is #StockMarketâ€¦ https://t.co/MhV2yzdDME",0,Fri Feb 28 17:21:51 +0000 2020,NEGATIVE,0.9320220947265625
590,"#Nifty #StockMarket â¤ï¸

#coronavirus is temporary market is permanent use this fall to build ur portfolio.
Nifty wiâ€¦ https://t.co/b4NGZ0Qw3V",10,Fri Feb 28 15:43:31 +0000 2020,POSITIVE,0.9993495345115662
591,"Sensex tanks 1,448 pts on coronavirus jitters; worst weekly fall in 10 yrs

*BSE Sensex nosedived 1,448 points or 3â€¦ https://t.co/eAYaf0bgwL",4,Fri Feb 28 15:24:48 +0000 2020,NEGATIVE,0.9999827146530151
592,"'COVID -19' it's effect beyond health now..
1) $3 trillion wiped out from global stocks this week as Coronavirus spâ€¦ https://t.co/VVeEyEQHWh",1,Fri Feb 28 12:57:34 +0000 2020,NEGATIVE,0.9999102354049683
593,#Coronavirus crash wipes $5 #trillion off world #stocks https://t.co/W3APyTYIJ3,0,Fri Feb 28 12:38:52 +0000 2020,NEGATIVE,0.9932435154914856
594,Due to outbreak of #Coronavirus in Asia the sentiment of the stock market in India is dismantled as the sensex fallâ€¦ https://t.co/DpZkVKWUpi,0,Fri Feb 28 10:46:36 +0000 2020,NEGATIVE,0.9999613761901855
595,"Bottomed Out??
#NIFTY #BANKNIFTY #NSE #BSE #MARKETS #INDIA #CORONAVIRUS #TRADING #REALTREND https://t.co/oVmeFTreOW",2,Fri Feb 28 10:36:03 +0000 2020,NEGATIVE,0.9997138381004333
596,"Sensex Plunges Over 1,400 Points, Nifty Struggles Near 11,200 As #Coronavirus Spooks Global #Marketsâ€¦ https://t.co/uJSc8G2YME",0,Fri Feb 28 09:46:46 +0000 2020,NEGATIVE,0.9605764150619507
597,Two coronavirus patients in India named Sensex &amp; Nifty have been put into quarantine. ðŸ¤¦â€â™‚ðŸ¤¦â€â™‚,0,Fri Feb 28 08:10:12 +0000 2020,POSITIVE,0.9993026256561279
598,Two coronavirus patients in India named Sensex &amp; Nifty have been put into quarantine. ðŸ¤¦â€â™‚ðŸ¤¦â€â™‚ ðŸ˜œðŸ¤£ðŸ˜‚ðŸ¤ªðŸ˜®ðŸ˜®ðŸ˜®,1,Fri Feb 28 07:32:05 +0000 2020,POSITIVE,0.9994072914123535
599,"Keep Yourself Healthy and Immune, Before Worrying About Health of Your Portfolio Due To Corona Virus.

Jaan Hai toâ€¦ https://t.co/Wiz5rqFNSC",3,Fri Feb 28 06:55:44 +0000 2020,NEGATIVE,0.859700620174408
600,"#Sensex
If market gain 3000 points when government announced 1.45lac cr package for corporates it can fall  4000 poâ€¦ https://t.co/QG9MGhD6ys",1,Fri Feb 28 05:55:17 +0000 2020,NEGATIVE,0.9986672401428223
601,"Global stock market infected with #Coronavirus!!

#bloodbath
#bse #nse #StockMarket
#stockmarketcrash ðŸ‘ºðŸ¤¯ðŸ¤§ðŸ¤’ðŸ¤¢ðŸ§Ÿ",0,Fri Feb 28 05:24:39 +0000 2020,NEGATIVE,0.9999176263809204
602,"Market Live: *Bloodbath on D-St, Sensex plunges 1000 pts*

 donâ€™t panic, infact read this interesting piece to undeâ€¦ https://t.co/7mtaVWp2JP",0,Fri Feb 28 04:27:41 +0000 2020,NEGATIVE,0.8734702467918396
603,U.S. markets are on track for the worst week since the 2009 financial crisis. Finally #coronavirus effects clearlyâ€¦ https://t.co/4htMd7H5Uq,0,Fri Feb 28 02:16:49 +0000 2020,NEGATIVE,0.9986708164215088
604,U.S. markets are on track for the worst week since the 2009 financial crisis. Finally #coronavirus effects clearlyâ€¦ https://t.co/XYBm91N5Ex,0,Fri Feb 28 02:16:01 +0000 2020,NEGATIVE,0.9988150596618652
605,"Israeli scientists: 'In a few weeks, we will have coronavirus vaccine' - The Jerusalem Post https://t.co/D0zcIaZtCEâ€¦ https://t.co/LXssQv5Toh",0,Thu Feb 27 18:30:28 +0000 2020,NEGATIVE,0.87049400806427
606,"#Nifty

Can this bullish hammer save markets from sell off and Coronavirus?

Looking at global markets things lookâ€¦ https://t.co/nPwFO7yCUb",10,Thu Feb 27 17:45:38 +0000 2020,POSITIVE,0.9243983626365662
607,We are waiting for more correction into market due to #coronavirus event ...#komalsecurities #nse #bse #sensexâ€¦ https://t.co/54VkieeRSs,1,Thu Feb 27 11:11:43 +0000 2020,NEGATIVE,0.9995893836021423
608,Seventy stocks gain in double digits despite Coronavirus hangover on market @moneycontrolcom https://t.co/eoacciFErW,0,Wed Feb 26 16:22:11 +0000 2020,NEGATIVE,0.9806013107299805
609,Corona playing havoc impacting Global financial s &amp; most importantly human lives. #coronavirus #Nifty,0,Wed Feb 26 09:28:09 +0000 2020,POSITIVE,0.8520021438598633
610,"Good afternoon #beautifulpeople , I've got a new #tweet of the #day for ya!
#coronavirus #usaðŸ‡ºðŸ‡¸ checkâœ”
#cdcâ€¦ https://t.co/96N8Q4yNDs",0,Mon Feb 24 23:03:01 +0000 2020,POSITIVE,0.9792096614837646
611,"Dow plunges 1,000 points, gives up gain for the year https://t.co/S8n2TG0LvU
Stocks fell sharply on Monday, withÂ Doâ€¦ https://t.co/JNKqESLrUb",0,Mon Feb 24 18:22:42 +0000 2020,NEGATIVE,0.9998759031295776
612,"As a value investor I may like market corrections,

But as a human being  I am worried about my brethren and theirâ€¦ https://t.co/F69TQAme6g",0,Mon Feb 24 17:30:41 +0000 2020,NEGATIVE,0.5259395241737366
613,Due to #coronavirus effect retail investors have good opportunity to invest good quality stocks do not panic just wâ€¦ https://t.co/QnOqaIQTxv,2,Mon Feb 24 17:00:49 +0000 2020,NEGATIVE,0.9975530505180359
614,"3.17 lack cr. rupees destroy today.
#komalsecurities #nse #bse #sensex #nifty #sip #stockmarket #sharemarketâ€¦ https://t.co/or4HLzwDSN",1,Mon Feb 24 16:41:52 +0000 2020,NEGATIVE,0.9999593496322632
615,"Stocks roiled on coronavirus fears, Sensex plunges 807 pts 

Nifty lost 251 points or over 2 per cent to end the seâ€¦ https://t.co/CeAId4iB2B",1,Mon Feb 24 16:30:05 +0000 2020,NEGATIVE,0.9996050000190735
616,"Chinq responsible
US stocks join global rout on coronavirus fears; Dow Jones down nearly 800 points @moneycontrolcom https://t.co/rtNlaZjnrv",0,Mon Feb 24 16:18:16 +0000 2020,NEGATIVE,0.9845370054244995
617,Corona virus is creating opportunities for investment in Equity. Buy stocks which offers growth opportunities withâ€¦ https://t.co/Rbei4ClRQR,0,Mon Feb 24 14:59:50 +0000 2020,NEGATIVE,0.9996850490570068
618,#CoronaVirus is now killing one person every six minutes. And that despite being mostly confined to small provinceâ€¦ https://t.co/2hSlGRxRyg,17,Thu Feb 13 18:55:41 +0000 2020,NEGATIVE,0.999734103679657
619,Broader markets again starting to underperform now. It seems like market believes that one away to hedge against coâ€¦ https://t.co/QCnqgERX1y,0,Wed Feb 12 06:22:16 +0000 2020,NEGATIVE,0.9977428913116455
620,"#Sensex slips 162 pts amid coronavirus scare; metals plunge

Sensex declined 162 points* or 0.39 per cent to end atâ€¦ https://t.co/aFrwLwaVAO",1,Mon Feb 10 14:50:11 +0000 2020,NEGATIVE,0.9999868869781494
621,Asia stocks fall as investors await reopening of Chinese markets amid virus outbreak https://t.co/K6csMRSpJc,0,Mon Feb 03 00:34:52 +0000 2020,NEGATIVE,0.9997491240501404
622,"The #coronavirus is bigger than SARS but not as deadly, with thousands ofÂ cases worldwide. Shipping ratesÂ plungedÂ aâ€¦ https://t.co/nmx4oqA3fy",1,Sat Feb 01 15:52:21 +0000 2020,NEGATIVE,0.9983987212181091
623,Now is the time for @WHO to tell that the world is at stake with the new #Coronavirus #CoronavirusWho please donâ€™tâ€¦ https://t.co/OJg9zuv74G,0,Thu Jan 30 07:27:24 +0000 2020,NEGATIVE,0.6429126262664795
624,"Mix your rock and desi persona with this Fusion lookðŸ’¢ðŸ’¢
#instafashion #fashionistas #fashionkillaâ€¦ https://t.co/DW61Nk1wgL",0,Thu Jan 30 06:23:39 +0000 2020,POSITIVE,0.9989911913871765
625,"Dow snaps five-day losing streak, rebounding from its worst day since October. Investors shift focus fromâ€¦ https://t.co/PonWxeS3cp",2,Wed Jan 29 01:30:50 +0000 2020,NEGATIVE,0.9976977705955505
626,Coronavirus infects Asia stocks with exposure to China https://t.co/vrROXHMi1X,0,Tue Jan 28 12:14:45 +0000 2020,NEGATIVE,0.9981024861335754
627,"News agencies always ensure to get a suitable headlineðŸ˜…

Sensex dives 458 points on fears of coronavirus spread; Niâ€¦ https://t.co/NBho8ZOEr2",2,Mon Jan 27 16:21:07 +0000 2020,NEGATIVE,0.9950082302093506
